survey version standard shift  ATLAS-c0 ATLAS-o0 ATLAS-c1 ATLAS-o1 ATLAS-c2 ATLAS-o2 ATLAS-c3 ATLAS-o3 ATLAS-c4 ATLAS-o4 ATLAS-c5 ATLAS-o5 ATLAS-c6 ATLAS-o6 ATLAS-c7 ATLAS-o7 ATLAS-c8 ATLAS-o8 
ATLAS ATLAS sdssj081508 0 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169 19.8769 20.3169
ATLAS ATLAS sdssj081508 0 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184 19.8734 20.3184
ATLAS ATLAS sdssj081508 0 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219 19.8808 20.3219
ATLAS ATLAS sdssj081508 0 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267 19.8791 20.3267
ATLAS ATLAS sdssj081508 0 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159 19.8742 20.3159
ATLAS ATLAS sdssj081508 0 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144 19.8745 20.3144
ATLAS ATLAS sdssj081508 0 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202 19.8778 20.3202
ATLAS ATLAS sdssj081508 0 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197 19.8729 20.3197
ATLAS ATLAS sdssj081508 0 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148 19.8755 20.3148
ATLAS ATLAS sdssj081508 0 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207 19.8726 20.3207
ATLAS ATLAS sdssj081508 0 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249 19.8798 20.3249
ATLAS ATLAS sdssj081508 0 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207 19.8744 20.3207
ATLAS ATLAS sdssj081508 0 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111 19.8743 20.3111
ATLAS ATLAS sdssj081508 0 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165 19.8741 20.3165
ATLAS ATLAS sdssj081508 0 19.875 20.3235 19.875 20.3235 19.875 20.3235 19.875 20.3235 19.875 20.3235 19.875 20.3235 19.875 20.3235 19.875 20.3235 19.875 20.3235
ATLAS ATLAS sdssj081508 0 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165 19.8758 20.3165
ATLAS ATLAS sdssj081508 0 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205 19.8758 20.3205
ATLAS ATLAS sdssj081508 0 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204 19.8799 20.3204
ATLAS ATLAS sdssj081508 0 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172 19.8747 20.3172
ATLAS ATLAS sdssj081508 0 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169 19.8762 20.3169
ATLAS ATLAS sdssj081508 0 19.879 20.3222 19.879 20.3222 19.879 20.3222 19.879 20.3222 19.879 20.3222 19.879 20.3222 19.879 20.3222 19.879 20.3222 19.879 20.3222
ATLAS ATLAS sdssj081508 0 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133 19.8733 20.3133
ATLAS ATLAS sdssj081508 0 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121 19.8749 20.3121
ATLAS ATLAS sdssj081508 0 19.877 20.3195 19.877 20.3195 19.877 20.3195 19.877 20.3195 19.877 20.3195 19.877 20.3195 19.877 20.3195 19.877 20.3195 19.877 20.3195
ATLAS ATLAS sdssj081508 0 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124 19.8732 20.3124
ATLAS ATLAS sdssj081508 0 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139 19.8784 20.3139
ATLAS ATLAS sdssj081508 0 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214 19.8784 20.3214
ATLAS ATLAS sdssj081508 0 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168 19.8734 20.3168
ATLAS ATLAS sdssj081508 0 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207 19.8824 20.3207
ATLAS ATLAS sdssj081508 0 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207 19.8739 20.3207
ATLAS ATLAS sdssj081508 0 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163 19.8767 20.3163
ATLAS ATLAS sdssj111059 0 18.015 18.4441 18.015 18.4441 18.015 18.4441 18.015 18.4441 18.015 18.4441 18.015 18.4441 18.015 18.4441 18.015 18.4441 18.015 18.4441
ATLAS ATLAS sdssj111059 0 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439 18.0128 18.4439
ATLAS ATLAS sdssj111059 0 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432 18.0154 18.4432
ATLAS ATLAS sdssj111059 0 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442 18.0166 18.4442
ATLAS ATLAS sdssj111059 0 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421 18.0135 18.4421
ATLAS ATLAS sdssj111059 0 18.0165 18.445 18.0165 18.445 18.0165 18.445 18.0165 18.445 18.0165 18.445 18.0165 18.445 18.0165 18.445 18.0165 18.445 18.0165 18.445
ATLAS ATLAS sdssj111059 0 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431 18.0165 18.4431
ATLAS ATLAS sdssj111059 0 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441 18.0125 18.4441
ATLAS ATLAS sdssj111059 0 18.0158 18.445 18.0158 18.445 18.0158 18.445 18.0158 18.445 18.0158 18.445 18.0158 18.445 18.0158 18.445 18.0158 18.445 18.0158 18.445
ATLAS ATLAS sdssj111059 0 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434 18.0147 18.4434
ATLAS ATLAS sdssj111059 0 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463 18.0172 18.4463
ATLAS ATLAS sdssj111059 0 18.014 18.4419 18.014 18.4419 18.014 18.4419 18.014 18.4419 18.014 18.4419 18.014 18.4419 18.014 18.4419 18.014 18.4419 18.014 18.4419
ATLAS ATLAS sdssj111059 0 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444 18.0171 18.4444
ATLAS ATLAS sdssj111059 0 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452 18.0169 18.4452
ATLAS ATLAS sdssj111059 0 18.017 18.4439 18.017 18.4439 18.017 18.4439 18.017 18.4439 18.017 18.4439 18.017 18.4439 18.017 18.4439 18.017 18.4439 18.017 18.4439
ATLAS ATLAS sdssj111059 0 18.0153 18.444 18.0153 18.444 18.0153 18.444 18.0153 18.444 18.0153 18.444 18.0153 18.444 18.0153 18.444 18.0153 18.444 18.0153 18.444
ATLAS ATLAS sdssj111059 0 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444 18.0164 18.4444
ATLAS ATLAS sdssj111059 0 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447 18.0159 18.4447
ATLAS ATLAS sdssj111059 0 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433 18.0162 18.4433
ATLAS ATLAS sdssj111059 0 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454 18.0173 18.4454
ATLAS ATLAS sdssj111059 0 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442 18.0175 18.4442
ATLAS ATLAS sdssj111059 0 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435 18.0146 18.4435
ATLAS ATLAS sdssj111059 0 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423 18.0128 18.4423
ATLAS ATLAS sdssj111059 0 18.0154 18.443 18.0154 18.443 18.0154 18.443 18.0154 18.443 18.0154 18.443 18.0154 18.443 18.0154 18.443 18.0154 18.443 18.0154 18.443
ATLAS ATLAS sdssj111059 0 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447 18.0161 18.4447
ATLAS ATLAS sdssj111059 0 18.0167 18.444 18.0167 18.444 18.0167 18.444 18.0167 18.444 18.0167 18.444 18.0167 18.444 18.0167 18.444 18.0167 18.444 18.0167 18.444
ATLAS ATLAS sdssj111059 0 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446 18.0168 18.4446
ATLAS ATLAS sdssj111059 0 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431 18.0156 18.4431
ATLAS ATLAS sdssj111059 0 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457 18.0177 18.4457
ATLAS ATLAS sdssj111059 0 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428 18.0128 18.4428
ATLAS ATLAS sdssj111059 0 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458 18.0175 18.4458
ATLAS ATLAS sdssj111059 0 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464 18.0175 18.4464
ATLAS ATLAS sdssj111059 0 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441 18.0156 18.4441
ATLAS ATLAS sdssj111059 0 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453 18.0162 18.4453
ATLAS ATLAS sdssj111059 0 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446
ATLAS ATLAS sdssj111059 0 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443 18.0163 18.4443
ATLAS ATLAS sdssj111059 0 18.0142 18.443 18.0142 18.443 18.0142 18.443 18.0142 18.443 18.0142 18.443 18.0142 18.443 18.0142 18.443 18.0142 18.443 18.0142 18.443
ATLAS ATLAS sdssj111059 0 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472 18.0192 18.4472
ATLAS ATLAS sdssj111059 0 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449 18.0177 18.4449
ATLAS ATLAS sdssj111059 0 18.0137 18.444 18.0137 18.444 18.0137 18.444 18.0137 18.444 18.0137 18.444 18.0137 18.444 18.0137 18.444 18.0137 18.444 18.0137 18.444
ATLAS ATLAS sdssj111059 0 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442 18.0145 18.4442
ATLAS ATLAS sdssj111059 0 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448 18.0161 18.4448
ATLAS ATLAS sdssj111059 0 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449 18.0183 18.4449
ATLAS ATLAS sdssj111059 0 18.017 18.446 18.017 18.446 18.017 18.446 18.017 18.446 18.017 18.446 18.017 18.446 18.017 18.446 18.017 18.446 18.017 18.446
ATLAS ATLAS sdssj111059 0 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437 18.0146 18.4437
ATLAS ATLAS sdssj111059 0 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441 18.0165 18.4441
ATLAS ATLAS sdssj111059 0 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466 18.0198 18.4466
ATLAS ATLAS sdssj111059 0 18.0184 18.447 18.0184 18.447 18.0184 18.447 18.0184 18.447 18.0184 18.447 18.0184 18.447 18.0184 18.447 18.0184 18.447 18.0184 18.447
ATLAS ATLAS sdssj111059 0 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428 18.0137 18.4428
ATLAS ATLAS sdssj111059 0 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438 18.0169 18.4438
ATLAS ATLAS sdssj111059 0 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473 18.0207 18.4473
ATLAS ATLAS sdssj111059 0 18.0169 18.444 18.0169 18.444 18.0169 18.444 18.0169 18.444 18.0169 18.444 18.0169 18.444 18.0169 18.444 18.0169 18.444 18.0169 18.444
ATLAS ATLAS sdssj111059 0 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412 18.0138 18.4412
ATLAS ATLAS sdssj111059 0 18.0148 18.443 18.0148 18.443 18.0148 18.443 18.0148 18.443 18.0148 18.443 18.0148 18.443 18.0148 18.443 18.0148 18.443 18.0148 18.443
ATLAS ATLAS sdssj111059 0 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426 18.0147 18.4426
ATLAS ATLAS sdssj111059 0 18.0213 18.448 18.0213 18.448 18.0213 18.448 18.0213 18.448 18.0213 18.448 18.0213 18.448 18.0213 18.448 18.0213 18.448 18.0213 18.448
ATLAS ATLAS sdssj111059 0 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427 18.0138 18.4427
ATLAS ATLAS sdssj111059 0 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436 18.0161 18.4436
ATLAS ATLAS sdssj111059 0 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433 18.0141 18.4433
ATLAS ATLAS sdssj111059 0 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444 18.0156 18.4444
ATLAS ATLAS sdssj111059 0 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433 18.0155 18.4433
ATLAS ATLAS sdssj111059 0 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421 18.0122 18.4421
ATLAS ATLAS sdssj111059 0 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461 18.0163 18.4461
ATLAS ATLAS sdssj111059 0 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417 18.0132 18.4417
ATLAS ATLAS sdssj111059 0 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448 18.0171 18.4448
ATLAS ATLAS sdssj111059 0 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421 18.0166 18.4421
ATLAS ATLAS sdssj111059 0 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454 18.0176 18.4454
ATLAS ATLAS sdssj111059 0 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472 18.0162 18.4472
ATLAS ATLAS sdssj111059 0 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455 18.0169 18.4455
ATLAS ATLAS sdssj111059 0 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459 18.0168 18.4459
ATLAS ATLAS sdssj111059 0 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472 18.0185 18.4472
ATLAS ATLAS sdssj111059 0 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433 18.0177 18.4433
ATLAS ATLAS sdssj111059 0 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429 18.0176 18.4429
ATLAS ATLAS sdssj111059 0 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423 18.0131 18.4423
ATLAS ATLAS sdssj111059 0 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452 18.0179 18.4452
ATLAS ATLAS sdssj111059 0 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438 18.0161 18.4438
ATLAS ATLAS sdssj111059 0 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469 18.0203 18.4469
ATLAS ATLAS sdssj111059 0 18.0188 18.446 18.0188 18.446 18.0188 18.446 18.0188 18.446 18.0188 18.446 18.0188 18.446 18.0188 18.446 18.0188 18.446 18.0188 18.446
ATLAS ATLAS sdssj111059 0 18.019 18.4456 18.019 18.4456 18.019 18.4456 18.019 18.4456 18.019 18.4456 18.019 18.4456 18.019 18.4456 18.019 18.4456 18.019 18.4456
ATLAS ATLAS sdssj111059 0 18.019 18.4478 18.019 18.4478 18.019 18.4478 18.019 18.4478 18.019 18.4478 18.019 18.4478 18.019 18.4478 18.019 18.4478 18.019 18.4478
ATLAS ATLAS sdssj111059 0 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431 18.0161 18.4431
ATLAS ATLAS sdssj111059 0 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422 18.0144 18.4422
ATLAS ATLAS sdssj111059 0 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445 18.0176 18.4445
ATLAS ATLAS sdssj111059 0 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434 18.0138 18.4434
ATLAS ATLAS sdssj111059 0 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437 18.0157 18.4437
ATLAS ATLAS sdssj111059 0 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442 18.0178 18.4442
ATLAS ATLAS sdssj111059 0 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434 18.0139 18.4434
ATLAS ATLAS sdssj111059 0 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428 18.0141 18.4428
ATLAS ATLAS sdssj111059 0 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436 18.0183 18.4436
ATLAS ATLAS sdssj111059 0 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421 18.0153 18.4421
ATLAS ATLAS sdssj111059 0 18.015 18.4406 18.015 18.4406 18.015 18.4406 18.015 18.4406 18.015 18.4406 18.015 18.4406 18.015 18.4406 18.015 18.4406 18.015 18.4406
ATLAS ATLAS sdssj111059 0 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415 18.0127 18.4415
ATLAS ATLAS sdssj111059 0 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444 18.0159 18.4444
ATLAS ATLAS sdssj111059 0 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446 18.0152 18.4446
ATLAS ATLAS sdssj111059 0 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456 18.0177 18.4456
ATLAS ATLAS sdssj111059 0 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437 18.0158 18.4437
ATLAS ATLAS sdssj111059 0 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437 18.0175 18.4437
